node_id,emb_0,emb_1,emb_2,emb_3,emb_4,emb_5,emb_6,emb_7,emb_8,emb_9,emb_10,emb_11,emb_12,emb_13,emb_14,emb_15,emb_16,emb_17,emb_18,emb_19,emb_20,emb_21,emb_22,emb_23,emb_24,emb_25,emb_26,emb_27,emb_28,emb_29,emb_30,emb_31,emb_32,emb_33,emb_34,emb_35,emb_36,emb_37,emb_38,emb_39,emb_40,emb_41,emb_42,emb_43,emb_44,emb_45,emb_46,emb_47,emb_48,emb_49,emb_50,emb_51,emb_52,emb_53,emb_54,emb_55,emb_56,emb_57,emb_58,emb_59,emb_60,emb_61,emb_62,emb_63
movie_334,0.03741551,-0.03965754,-0.11347885,-0.118403584,0.09769693,0.14387207,-0.08666146,0.048667844,-0.09766728,0.043457605,0.0027389245,0.21103612,-0.122502126,0.12222404,-0.057581976,-0.15687698,0.10771945,-0.23435974,0.17667814,0.06330919,-0.077606164,-0.029380435,-0.13273804,-0.105072975,0.20743889,0.052896503,0.32531133,0.18006879,0.06966788,-0.2889381,-0.121556185,-0.20500565,0.10340691,-0.07565971,-0.0136584705,-0.12427024,0.00684282,0.06192858,-0.035952136,-0.07779164,-0.10225275,0.104354404,-0.055311788,-0.0071296664,0.149517,-0.04059809,0.09001249,0.12348104,0.05384502,-0.08270812,0.23984925,-0.09203047,-0.16451576,0.09461006,-0.18709365,0.108997285,-0.11928167,-0.14025684,-0.14620692,-0.031192703,-0.06438751,-0.06994755,0.05596984,-0.08662688
movie_335,0.009541141,-0.15833163,0.1466625,0.23110814,-0.017537598,-0.012866261,-0.1849351,-0.114011936,0.01497396,0.034207802,0.023471134,-0.01936432,-0.039565418,-0.03794345,0.2145472,0.002936188,-0.047928747,0.13593167,-0.05585516,-0.1753666,-0.05051044,-0.084548734,0.054373156,0.07871374,-0.039735533,-0.058104023,0.16696224,0.16950221,-0.05824433,-0.014005515,-0.2808119,0.012517483,-0.008704875,0.1761443,0.30706745,0.10657001,-0.1076569,-0.1594205,-0.12603113,0.0487155,-0.046748415,-0.2370665,0.051886313,-0.046024475,-0.043653987,0.048327267,-0.12511013,0.21227255,-0.061896674,-0.09447205,-0.068885975,-0.038482368,-0.080118254,0.13532597,0.19904639,0.13476968,-0.14370899,-0.29233816,0.09087465,-0.026326226,-0.08374147,-0.1745764,0.06423902,-0.069850326
movie_336,-0.13445686,-0.08771833,-0.02733125,-0.02331629,-0.081280924,-0.062887825,-0.10258627,-0.13594347,-0.10769055,0.23713793,-0.028464269,-0.093542,0.017280644,0.060185354,0.2502481,-0.12210373,-0.0036873918,-0.15624504,-0.04991236,0.1828795,-0.19768216,-0.026633076,-0.03429866,0.16128099,0.07992368,-0.16361983,0.13640375,0.12735197,0.091203555,0.085729316,-0.13041238,0.006540538,-0.0889551,-0.13863719,0.077909715,0.072651185,0.0005553713,0.16881339,-0.025128067,-0.02452381,0.018500127,-0.034364052,-0.006670148,-0.19620126,-0.10056339,0.0049491543,-0.11191699,-0.12699492,0.11811654,0.22532319,0.2756932,-0.27816188,-0.004234559,-0.15026622,-0.050125357,-0.18866053,-0.13740274,0.10815641,0.08097107,-0.22460623,-0.07620364,-0.0846728,-0.13715367,0.03526725
movie_337,-0.07494528,-0.108777344,-0.03171475,-0.11071723,0.057776287,0.076897554,0.13082556,-0.21044134,-0.122655235,-0.037607048,-0.1845518,-0.13814174,-0.23970176,0.108656004,0.18889204,0.08084635,-0.0035897957,-0.18953884,-0.04079637,0.06339478,-0.099385396,-0.18879105,0.049649395,-0.078916214,0.09654118,0.09416038,-0.1201546,-0.16832916,0.047766406,-0.216177,-0.13272007,0.0153270895,0.17889376,0.109554306,0.004605423,0.060110837,-0.0030372066,-0.041588016,-0.09881252,0.005360456,-0.148861,0.14846829,0.00895429,0.05860788,-0.029336913,-0.18466094,0.03046464,0.14881134,0.08299899,-0.1547311,0.05185638,0.14024298,-0.075569004,-0.029549124,-0.042182468,-0.036406383,-0.23376462,-0.26449585,0.012584145,-0.1781089,0.15633601,0.26102757,-0.12954397,0.016043438
movie_338,-0.07450282,0.22745347,0.10637354,0.082042985,-0.18726562,0.06680899,-0.10237265,-0.19493058,0.060374334,0.017382398,0.21121587,-0.14150503,-0.032887775,0.07469339,0.0805168,-0.1481572,-0.11006084,0.17591396,0.11138004,-0.07637056,-0.28965932,0.053599272,0.04156565,-0.0039485004,-0.07943014,0.0051079867,-0.042284254,-0.15445617,-0.05282822,0.033869218,0.135412,-0.02870947,0.046714462,0.18036023,-0.0062773624,0.064202726,-0.06599212,0.13842273,-0.10219543,-0.029744716,0.11622226,-0.011594683,-0.17092332,-0.21998528,-0.112324536,0.010934318,0.042437904,0.19134575,0.0014482982,0.09409078,0.1960697,0.0694436,-0.056462456,0.020439554,0.10029813,0.14964277,-0.14124742,0.11106274,-0.1953201,0.15540753,0.01066269,0.22499028,-0.17984183,-0.21476422
movie_339,0.20423177,-0.13537917,-0.06761446,-0.004607133,-0.08897107,-0.12860715,-0.019004984,-0.018461317,0.2881296,0.09562496,-0.03504798,-0.10645324,-0.06648138,0.07257578,0.25979847,-0.0057933894,-0.019997252,0.07088768,0.06796303,0.16338147,-0.020837069,0.14817593,-0.08117084,-0.17222048,-0.05770243,-0.30994448,0.16450281,-0.016524287,0.06712313,0.13867177,-0.22984974,0.03853795,0.014425585,0.17019619,0.05670047,-0.004737381,0.108925074,0.01438997,0.10819367,-0.06153134,-0.035024095,0.023437168,0.23273776,-0.17036575,-0.09219415,-0.14974102,-0.067241415,0.12731133,0.15399133,-0.02817687,0.10891759,-0.0029935567,-0.020329094,-0.121053986,0.052744724,0.10266014,-0.1726742,-0.1305382,0.13667849,0.0029011609,0.042136088,0.283135,-0.111317,-0.08290845
movie_34,-0.032355208,0.14853585,-0.14310843,0.15641963,-0.04172494,0.13742968,-0.04633489,-0.10727778,-0.023631938,-0.10182621,0.039269462,-0.015572128,-0.048765864,0.1380986,0.27609593,-0.082823336,-0.09614275,0.20482662,-0.13507013,0.17016535,0.18555716,0.085931614,0.14980477,0.056760382,0.021462893,-0.2182392,-0.026108507,-0.042049244,0.018295096,0.090601034,0.124031335,0.04734709,0.18152376,0.14871185,-0.02767139,-0.10452493,-0.26527354,0.16966699,-0.09164205,0.079998925,0.021566939,0.14688912,-0.082216285,-0.00086003775,-0.22963996,-0.11772673,0.020173071,0.14763547,-0.029847635,-0.12790348,0.05572026,0.11736357,-0.050208744,0.109074354,0.2239617,-0.11513105,-0.28617585,-0.012334787,0.09086588,-0.113106735,0.05519501,0.073697396,0.11160152,0.05934892
movie_340,0.08292841,0.12830679,0.292506,-0.05859818,-0.07253202,0.29474396,-0.0906549,-0.013494522,-0.096497856,0.15674049,0.17515828,-0.050482273,-0.19070266,0.03460489,-0.07262823,0.16137066,0.15243684,0.04701976,-0.11848285,0.11596678,-0.015341287,-0.00010262669,0.015680792,-0.18530981,-0.071755454,-0.04512321,-0.06164418,-0.07858209,0.15853281,-0.11381863,0.07316403,0.068478845,0.10496846,0.090822,0.1202799,-0.08453296,-0.037392132,0.042713847,-0.09291939,0.1083501,0.19036502,-0.008821391,0.10942401,-0.05377302,-0.14566572,0.00143163,0.039749183,0.25290042,0.13797456,-0.038543977,0.23556118,0.046638735,0.1979113,-0.04052143,0.12647444,-0.10030463,-0.07907542,-0.28147548,0.056999672,-0.068950504,0.11041364,-0.036102526,-0.20701443,0.028138839
movie_341,0.0050983294,0.08305018,0.048244547,0.1678311,-0.013293136,0.24228895,-0.18346982,-0.21098153,-0.054207545,0.11864766,-0.10596478,0.07893502,-0.1590292,0.016702771,0.2276164,-0.042139836,-0.068415724,-0.02769655,-0.27346945,-0.15158877,-0.05468697,0.14356674,0.17876923,-0.06887272,0.1471552,-0.13592152,-0.12107659,0.21528752,0.20592582,-0.16113806,0.12622139,-0.06119024,0.10927632,0.12426934,-0.007005295,-0.057848603,0.072080284,0.25777325,0.10069238,0.07591652,0.124928325,0.039158344,-0.053221464,0.0005892686,0.13656175,-0.079939924,0.050541565,-0.034061573,-0.1091627,-0.15019295,-0.003448561,0.084923,-0.09877263,0.09487618,0.16260076,0.037501566,0.013743004,0.14730686,0.09258785,-0.2044706,-0.16941851,0.020935513,0.04630983,0.016996639
movie_342,0.052146986,-0.123136565,0.11489124,0.03457737,0.043111168,0.063452885,0.0070400806,0.114143774,0.0953298,0.14723589,0.16324794,0.1615441,0.124073684,0.08586559,-0.062602974,0.17692895,-0.020444613,-0.08166308,-0.26928103,-0.07299689,0.053536646,0.13971919,-0.09698281,-0.07080866,0.066123396,0.07103992,0.3731411,-0.19808064,0.17505233,-0.15757331,0.085829675,-0.07721463,-0.000171586,0.06325836,0.1423022,0.026531281,-0.044819098,-0.083646044,-0.005018979,-0.13464712,0.020295745,0.11272865,-0.15088466,-0.18820961,-0.15985793,0.05680568,-0.18447112,0.03340651,-0.15511136,0.007891244,0.06087801,-0.18946168,0.014652934,0.20072818,0.1889318,-0.006641322,-0.12245922,0.08603665,-0.02638119,0.20145951,0.1387369,0.11809332,-0.06548416,-0.018639494
movie_343,-0.045504015,-0.05644027,0.038004227,-0.03203408,-0.26918098,0.027580692,-0.026599782,-0.03480691,0.15696439,0.23073575,0.096909255,0.05660855,0.04844917,0.081791505,0.21272618,-0.0061631976,0.11949956,-0.00862355,-0.0726163,0.2223725,0.029683165,0.022856578,-0.062377732,-0.3423154,-0.0013564946,-0.29883224,0.12757647,-0.15521379,-0.054996718,-0.09354231,0.1248425,0.041057844,-0.12133095,-0.019137897,0.041487075,0.025661657,-0.1876153,0.0353816,-0.14537834,-0.13615492,0.101001106,-0.19722672,-0.06888755,-0.05166068,-0.04912542,-0.0018358504,0.034078512,0.14165786,0.16828679,0.07991123,-0.0839359,0.10386027,0.056496765,-0.072735466,-0.1421388,-0.19552864,0.11170468,-0.22905533,-0.035119053,0.033657618,0.071714155,0.06474224,-0.18255192,-0.13744587
movie_344,0.12188757,-0.052785523,-0.14263113,-0.15501384,-0.005469909,0.108292826,-0.021172266,-0.043351896,0.13534366,0.1652212,0.13200179,-0.04498121,0.13497075,0.07717202,-0.0033495354,-0.04199241,0.29155508,-0.05816006,0.046531204,0.22726871,-0.23485576,0.04254976,0.032551527,-0.13187253,-0.018856313,0.014762648,0.022576494,-0.19221245,-0.0808931,-0.2322078,0.09296224,-0.16073473,0.010810487,0.043487642,0.0828076,0.06668303,0.11508997,0.012465298,-0.1107247,-0.05170232,0.06945194,-0.20252961,-0.14116502,-0.0128212385,-0.19318789,0.04984144,-0.050549615,0.23464634,-0.077044174,0.08204795,0.17993961,-0.09965105,-0.10607807,-0.08222457,0.09189473,0.085315205,0.12159078,-0.04744898,-0.17190424,0.013595629,0.14685892,0.22447243,-0.24948826,0.08725229
movie_345,0.10911796,0.094602086,-0.12592223,-0.14813633,-0.032532696,0.23896167,0.11494887,0.08415861,0.1999786,-0.10148482,-0.04148645,0.22232988,-0.10375942,-0.092599235,0.03899417,0.20834224,-0.017899336,-0.06637644,0.10903338,0.081397526,0.080186896,-0.12779757,0.0017400924,0.07247557,0.029428115,0.088269226,0.08249173,-0.06598472,-0.15947512,-0.28372863,-0.08963415,-0.04416886,-0.07233237,0.14069039,-0.07567545,0.022052692,0.0022975001,0.09999446,0.025373593,-0.1701028,0.18683633,0.14128767,-0.06284701,0.031595018,0.17640837,-0.0030423393,0.11606017,0.0847624,0.0068188696,-0.028765166,-0.10571974,-0.06152698,-0.107408114,0.02945172,0.14336018,-0.20113124,0.016553286,0.008646976,-0.20949866,-0.1461452,0.23868208,0.12453087,-0.3168955,-0.004002047
movie_346,0.0024046197,0.028250935,0.031873435,0.02355634,-0.0072334637,0.095675096,-0.044847857,-0.011813803,0.006096501,0.08522475,-0.0040460415,-0.039893035,-0.18046841,0.041436758,-0.0935767,0.06954264,0.04647638,-0.0022485084,-0.004938501,-0.09096277,0.106240526,-0.14565499,-0.06338495,-0.19692482,-0.041248385,-0.26304603,0.031240707,0.16541004,0.18513465,-0.12846714,-0.16338244,-0.018872533,0.24765056,0.18128665,-0.094989635,0.033427782,-0.04693313,0.21796654,0.059572715,-0.034270708,0.12766297,-0.009950362,0.07476025,0.023576746,-0.05424213,-0.030948726,-0.00092633703,0.21209833,0.20975193,0.2755435,-0.08674699,-0.18704645,-0.10365117,-0.05937654,0.13179465,-0.24410713,-0.121980995,0.050970957,0.063358516,0.066366926,0.21687596,0.24422081,-0.18295108,-0.12943447
movie_347,-0.027134871,-0.0047460203,-0.13793646,0.0022235035,-0.23444103,0.21468985,-0.066056475,-0.16177157,0.0919241,0.10070083,0.023768555,0.076873,-0.07287447,-0.13334046,-0.09479845,0.19398259,0.05993789,0.103019275,0.053646762,0.069367714,-0.0030986762,-0.11840182,0.108700044,0.091463074,0.006865712,-0.100181505,0.08953571,0.15384063,0.10885024,0.071486056,-0.27411914,-0.21506932,0.29841965,-0.12632757,-0.025477448,-0.0736896,0.06863305,-0.053268243,-0.18150562,-0.13191488,0.27419123,0.06538788,0.06505384,0.066502385,0.0735242,-0.015295201,-0.14238493,-0.14894053,0.12345514,-0.07588288,0.057333805,-0.09646603,0.13770182,0.15979904,0.08392963,-0.08947559,-0.061091743,-0.258793,0.04825042,-0.10161464,-0.15213215,-0.061871894,0.046114996,-0.08265347
movie_348,-0.122377425,-0.022925045,0.16395117,-0.041801736,0.05420156,0.28921533,-0.06688661,-0.033195317,0.14198564,0.17461684,0.21960634,-0.12669647,0.09719636,0.07189428,0.069319546,0.20427908,-0.036000606,-0.05110428,0.13325992,-0.1380824,-0.21131267,0.026568327,0.09211795,0.06747202,-0.07317843,-0.029267348,0.14939591,-0.17190002,-0.07418195,0.08105939,-0.21395208,-0.0407438,0.24972309,-0.010232561,-0.082513794,0.05240558,-0.0607153,0.25035647,-0.19830336,0.07899913,0.11194863,0.088279955,0.17290705,0.10488234,0.055844504,-0.13833402,0.09782716,0.14549036,0.08998736,0.027855279,-0.047448006,0.12839828,-0.02303521,-0.08394754,-0.17188303,-0.19135524,-0.20755489,0.023615558,-0.0071385885,0.06256204,-0.03453277,-0.024952758,0.14031503,-0.047858264
movie_349,-0.06365938,-0.07717747,0.026921729,-0.07250071,0.073801614,0.18721771,-0.010553767,-0.077975444,0.17581873,0.13722733,-0.1322638,0.24147022,0.013232667,-0.026579391,0.22749911,-0.009575756,0.24084003,0.09188419,-0.08444201,-0.058165733,0.043091487,-0.022271074,0.16552341,-0.06546507,-0.07430179,0.11028529,0.017028572,-0.010959662,0.17430633,-0.21586286,-0.00012816816,0.10608953,0.019705255,0.061145317,0.039762687,0.12701419,-0.02352728,0.32184735,-0.11510773,-0.1192811,-0.11773638,0.06144796,0.050573803,0.072693296,0.13122886,-0.09968602,-0.07393912,0.12041756,0.17041999,-0.017582722,0.25669134,0.01579895,-0.06821803,-0.13658428,-0.19089279,-0.03117614,-0.22284105,-0.023193227,0.05084118,0.04635824,0.25426298,0.07853708,-0.17998527,-0.036100768
movie_35,0.20484203,0.17332508,-0.068382755,0.12589002,-0.08720345,-0.03862148,0.13975215,0.15576673,-0.22599125,0.1390301,0.20096889,0.1275708,0.060190048,-0.09342827,-0.15690427,-0.094897375,0.123600416,-0.024028832,0.19367598,-0.05559894,0.098606795,-0.15073028,0.14149077,0.11019938,0.0881161,-0.0393544,-0.0069006328,0.24287039,-0.06449506,0.11675245,-0.04507102,-0.19112101,0.2732587,0.0903607,0.1102218,-0.04999115,-0.101654254,0.11165361,-0.06321415,-0.18587594,0.20844686,0.06265136,0.08380677,0.055643138,0.13064426,-0.027866112,0.1805594,-0.009663281,-0.041952338,-0.13648194,-0.032375447,0.05174141,-0.0032931615,0.029829409,0.24680078,0.11299798,-0.015764765,-0.052517932,-0.064216405,0.1417366,-0.17812736,-0.043226894,-0.050030585,-0.08311191
movie_350,-0.016422216,0.09380451,-0.12280155,-0.083556876,-0.15053377,0.3284851,-0.12468914,-0.0010579084,0.042491015,0.30600277,0.1881384,0.07888167,-0.17693344,0.025942793,-0.17006618,-0.12198452,-0.05100373,0.0006992394,0.08133657,-0.07005102,0.0779206,0.090183616,0.02254641,0.011739931,-0.112113915,-0.22449878,0.11101958,-0.11594833,0.20058955,0.08892364,-0.025914615,-0.2609464,0.123372346,0.07138605,0.026122298,0.08923615,-0.032211922,-0.1532834,-0.16979139,-0.03377692,-0.034817707,-0.040447265,-0.07727182,-0.013680433,0.044208616,0.05537935,-0.061753005,0.28581196,0.111119926,-0.004240753,0.009143015,-0.17947915,-0.06735746,-0.09290731,0.086837366,0.111391015,-0.18989511,0.01140629,0.00023438066,0.09807285,0.021083066,0.1383685,0.043344922,-0.21734852
movie_351,0.06605353,0.008629428,-0.06326602,-0.095852695,0.034442175,-0.069737546,-0.095335975,-0.015554193,0.08561582,-0.14154093,-0.00021336068,0.21575162,-0.15226221,0.011260871,0.22433642,0.121337146,-0.1299331,-0.003979253,-0.16321453,-0.16950056,-0.2259457,0.07696522,0.26580125,-0.055275094,-0.067715734,0.013435478,-0.09699599,-0.16340475,-0.067430064,0.039142165,0.1469276,-0.07431035,-0.06912593,0.0010358854,0.01074324,0.082977824,-0.12375827,0.09881992,-0.0896313,0.1780707,-0.118484266,0.03886527,-0.06302934,-0.12218436,-0.011075859,0.22423863,-0.28874612,0.23828529,-0.11141622,0.09751123,0.08864809,-0.18022922,0.115765415,-0.109685,0.14932473,-0.0021166548,-0.019986894,0.07521117,0.008096955,-0.058294754,-0.12427988,0.061522663,-0.2706869,0.11862222
movie_352,0.077295974,-0.058414508,0.19368505,0.31265834,-0.06700091,0.04753433,-0.019744853,0.035713375,-0.015399489,0.26345214,0.23959148,0.14350083,0.122550376,-0.06275772,-0.12201584,0.13156077,-0.06820173,0.10205825,0.106924884,0.2536894,-0.04332946,0.15122122,-0.099627875,-0.12609877,0.13929498,0.05280574,0.28092846,-0.07936261,-0.09978179,0.11776249,0.12049284,-0.044346508,0.09048041,-0.08482258,-0.1608179,-0.06736411,0.06985955,-0.14431973,-0.06441964,-0.02899821,0.14252234,0.12787205,-0.07563507,-0.02356106,0.035349946,-0.14087245,-0.07739696,-0.15818805,0.017192006,-0.20577344,-0.11875457,-0.022917826,-0.08084348,0.09600704,-0.07694511,0.032111786,0.04278881,0.12374498,0.091590784,0.16905993,-0.018317422,0.102020055,-0.19788691,0.058893092
movie_353,-0.14243248,-0.015640695,-0.16622195,-0.046651024,0.168158,0.064555325,0.22109371,0.14190762,-0.1533099,0.040929217,0.107453495,-0.15838096,-0.29097196,0.049918834,-0.10768498,-0.11524097,0.22134525,-0.037236184,0.07317582,-0.10627658,-0.14866786,-0.19453107,-0.14491956,-0.009401626,0.14565036,-0.051148523,0.0871395,-0.12676667,0.054444812,0.09673129,-0.13316588,-0.030253554,-0.1491328,0.061768,0.13219213,0.044694114,0.14468226,0.19127731,0.014646343,-0.034240216,-0.07288966,0.13163108,-0.05360333,0.074083626,-0.02643146,0.033830483,-0.2433849,0.17949791,-0.005738061,-0.028373737,0.09999767,-0.016858568,0.09426246,-0.018949071,-0.21664822,0.039312236,0.20741199,-0.23973927,-0.011770469,0.0073570465,-0.14263795,-0.09000348,-0.107743554,0.09747809
movie_354,-0.11761833,-0.004245784,-0.15402335,-0.017812941,-0.12829341,0.06665316,0.0016539562,0.12117075,0.11111921,0.06688751,0.16858475,0.10877275,0.002911925,0.19230126,0.25847772,-0.12223621,-0.13591391,-0.10467069,0.10501704,-0.027983619,0.10814491,-0.11417819,0.11019736,0.00028163329,-0.07706397,-0.19662182,0.18654759,-0.16749153,0.13862558,-0.10174403,0.021510856,0.14739501,0.04049022,-0.0997815,0.07990742,-0.23674934,0.04111861,0.141121,0.08565173,0.19018985,-0.06655866,0.020646363,0.04768879,-0.032240625,-0.000930498,0.14416745,-0.05561648,0.11716267,0.06702631,0.2621179,-0.039782245,0.03161907,0.09897703,0.114983834,-0.13884461,0.09759934,-0.16994116,0.1430443,-0.15712218,0.19457288,-0.063644074,-0.13866177,-0.23531175,-0.10159378
movie_355,0.03569145,0.013428002,0.086170465,-0.033022493,-0.036461618,-0.0057323026,-0.15254496,-0.032885235,-0.15498498,-0.054502,-0.049714588,0.21310812,0.029218888,0.09011128,0.23630163,-0.064054646,-0.09828647,0.061792634,0.22476208,-0.014812599,-0.3119789,-0.09048663,0.12505725,0.08014111,0.1434871,-0.03648453,0.009596465,-0.20357402,0.0065770303,-0.18641593,-0.2430184,-0.024063278,-0.1353101,0.0029755293,0.12193894,-0.25617447,-0.032622803,0.15296626,-0.07755617,-0.061155133,0.14994153,0.002304061,-0.02021749,0.095654786,0.105521515,-0.021742297,0.032601602,-0.07151912,0.14661615,-0.06734276,0.0015804825,0.17873593,0.06366151,0.20858996,-0.022017261,-0.09924099,-0.13673285,-0.19242328,-0.016739894,-0.024382371,-0.05959252,-0.16752206,-0.257807,-0.13201147
movie_356,0.050355297,0.110387556,-0.097108446,-0.06748625,-0.022441933,0.12453155,0.1630311,-0.14971966,0.14556701,0.13582382,0.008874807,-0.18051617,-0.2031226,-0.047027357,0.06209428,-0.019820387,-0.048281193,0.019739993,0.049660113,-0.14573246,-0.064033635,-0.04236571,0.18766889,-0.07435073,-0.16513035,-0.20317039,0.25122583,0.16632584,0.04900588,-0.20084015,-0.13958615,-0.05798164,0.16081432,0.25033993,-0.004322423,-0.03220296,-0.10755092,0.11938421,0.16304354,0.13185966,0.14341295,-0.022419184,0.066379294,0.0017474489,0.14825165,0.2888165,-0.030842863,-0.067892306,0.068173245,-0.1357426,0.065546095,-0.1609817,0.084472805,0.106766805,-0.05163034,-0.13199365,-0.122154206,0.13583842,0.059638068,-0.020053832,0.21456018,0.046399854,0.011940364,0.12209217
movie_357,0.05184248,0.025306651,0.04505566,0.13209456,-0.25718427,0.20137866,0.13086443,0.1271828,0.0017378599,0.03583984,0.024539383,-0.12604265,-0.24077426,0.121585354,-0.02116345,0.14065914,0.17038797,0.13456652,0.13328068,0.0053904294,-0.1567366,0.06014666,-0.08472318,-0.14144237,0.03906973,-0.10307295,0.05273504,0.1521133,0.04839868,0.1261113,-0.13736105,0.07889553,0.2981521,-0.07415618,0.099420145,-0.073715106,0.01895067,0.19200417,-0.09649859,0.11337316,0.14145172,-0.14842722,0.16918427,0.0049911826,0.15082437,0.029576777,-0.18688333,-0.092188835,0.06548568,-0.070990615,-0.012083371,-0.1397413,-0.07245267,0.112497404,-0.07778485,-0.1658576,-0.017859355,-0.060004536,-0.1358918,0.097844414,0.11156092,0.17337613,-0.1645518,-0.18940887
movie_358,-0.09506347,0.08416713,0.07919569,0.18180642,0.13144024,0.058551148,0.22853872,-0.05724207,0.056801315,0.3928204,0.18671717,0.21596006,-0.05355885,0.06731906,0.27098718,-0.050790384,-0.0058983224,-0.1141823,-0.25707313,0.046496443,-0.028528996,-0.041604165,0.14530228,-0.12733819,-0.079964876,0.09211101,0.083989516,0.026359295,-0.093647964,-0.103769965,-0.20333365,0.06981608,0.009436603,0.016698563,0.09387794,0.06198399,0.005372429,0.1049122,-0.04462494,-0.042783804,0.16028355,-0.032841634,0.04747314,-0.25882447,0.0006603161,-0.09076782,0.0630321,0.10626393,0.2002767,-0.0842993,-0.0520629,0.027467303,0.039339073,-0.035591923,-0.011726852,-0.1422789,0.10720003,-0.011604636,0.13835238,0.24636024,-0.08185893,0.030708684,-0.114216805,0.053734906
movie_359,0.08939253,-0.11873004,0.24310862,-0.06477326,0.11449005,-0.1259013,-0.037523944,-0.013672596,0.12191442,0.003538628,0.12681714,-0.06263126,0.036978867,0.25409988,-0.03880026,0.12975018,0.08811358,0.10575051,0.17516969,0.036716495,0.059259664,0.0023491115,-0.16060972,0.1560203,-0.097657666,0.044035442,-0.041132115,-0.1172322,0.08079228,0.09938362,-0.25784454,-0.03733364,-0.07770697,-0.0105005745,0.073062256,0.16710103,0.14124893,0.046953026,0.025877124,-0.22547007,0.012097788,0.11115108,0.19779979,0.07082193,-0.20490561,0.024083056,-0.21760634,0.0845834,-0.15795681,0.0025528816,-0.020617278,-0.013045154,0.032325987,0.20658766,-0.18636261,0.16740058,-0.20331359,-0.13737568,0.060807575,-0.08617119,0.12535235,0.028204935,-0.24975227,-0.006669029
movie_36,-0.038358938,-0.091214396,0.1533961,0.020758366,0.09415032,-0.07476764,0.1318389,-0.119398385,0.058783084,0.12314288,-0.017464966,0.121744245,-0.022355596,-0.09900409,-0.061456542,0.17515865,-0.06442867,-0.1727148,0.04817203,-0.11855563,-0.10036137,-0.18279812,-0.12309673,0.049198505,0.1389687,-0.22406144,-0.167943,0.16347677,0.21156894,-0.08992487,-0.082765095,-0.019629357,-0.111015104,0.07708753,0.15498959,0.14885946,0.17718412,0.14630286,0.16332385,0.090120465,-0.15583943,0.0024177532,0.15063511,-0.037089862,-0.06438717,-0.15760647,0.112997025,0.14050852,0.1353897,-0.20712733,0.117517605,-0.040159907,-0.17346866,0.09121178,0.18462725,-0.041706774,0.10835585,-0.044723056,0.12026088,-0.17319348,0.21517056,0.08965396,0.098530866,-0.10328637
movie_360,0.052317254,0.17978619,0.052042887,-0.091789104,0.13017607,0.090099156,-0.024820734,0.10533882,-0.12569693,-0.061417248,-0.01864039,-0.16835359,0.12258858,-0.10562741,0.18113035,0.21121041,0.13785878,-0.06368024,-0.06242383,-0.09700314,-0.027212152,0.070243254,0.016851699,0.018296145,-0.13270403,-0.23669133,-0.054133877,0.12542681,0.1486177,-0.19725487,0.12900312,-0.20049492,-0.104972176,0.088902056,-0.16012135,0.032455575,0.11379576,-0.074112155,-0.09805059,0.01165486,0.23429859,0.108115464,-0.1360531,0.1530442,-0.02369471,0.010465233,-0.14175168,-0.13804689,0.10591016,0.22310482,-0.1573423,-0.17887248,0.064495385,0.19286098,-0.08853277,-0.024303894,-0.20864694,0.12727837,0.018208014,0.13437574,-0.038143307,0.14382812,-0.14908884,-0.014410509
movie_361,0.08195609,0.030666277,0.04367758,-0.035112783,-0.05052325,0.32245362,0.01219962,-0.08716218,0.045856446,-0.1157846,0.1295062,-0.009427929,0.09502387,-0.06362949,0.25267994,0.1423834,-0.15824232,0.17565902,0.02203136,0.27131423,-0.10917602,-0.12065928,-0.0868538,-0.035448413,0.1992265,0.060493454,-0.038043633,0.10086378,-0.05691519,0.021567976,0.084246665,-0.06726019,-0.123907864,0.05918742,-0.056002025,-0.17386466,0.17505082,-0.002352268,0.012940694,-0.06349526,-0.06226652,-0.016494874,0.31381428,-0.18634012,0.017689548,-0.1665866,0.01199388,-0.050526712,0.080298714,0.028645264,0.19371559,0.1079632,0.059796028,0.24450548,-0.21276088,-0.031060856,0.033463486,0.01983662,-0.03669928,0.15504935,0.16208649,-0.09290528,0.11053025,-0.12061284
movie_362,0.057217233,0.12118902,-0.022099549,-0.06908996,-0.14660642,-0.16230598,-0.0071283584,0.16221277,0.13497005,0.036884833,0.18343186,-0.015762724,0.008777577,0.089924775,-0.032172002,-0.12981613,0.18288022,0.12515911,0.0126713505,0.28608328,-0.04738056,-0.036219046,-0.014040123,-0.041812934,0.1999199,0.035376664,0.033441972,0.17170453,0.094679415,-0.07730226,-0.14269188,-0.09252909,0.14988977,0.19671087,-0.102454305,0.17390837,0.07123285,0.32527882,0.048938636,-0.08857346,-0.15087712,0.13656417,0.011153258,0.05695468,0.0105500715,0.13249879,-0.28217956,-0.02562024,0.21548489,-0.067519315,-0.10120012,0.018876502,0.17996831,-0.017646758,0.009965611,0.11989982,-0.17829229,0.03466846,-0.101466745,-0.012931242,0.12969175,0.00019545274,-0.1713233,0.08129845
